"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","3/9","271/21077",0.000166749852749899,0.00117459015773514,0.000334493249806154,"Bmp4/Gata6/Smad6",3
"GO:0003179","GO:0003179","heart valve morphogenesis","2/9","47/21077",0.000173473239386167,0.00120677036094725,0.00034365734902915,"Bmp4/Smad6",2
"GO:0035137","GO:0035137","hindlimb morphogenesis","2/9","47/21077",0.000173473239386167,0.00120677036094725,0.00034365734902915,"Bmp4/Pitx2",2
"GO:0045165","GO:0045165","cell fate commitment","3/9","278/21077",0.00017978786834488,0.00124297785522386,0.000353968317794014,"Bmp4/Fgfr2/Gata6",3
"GO:0048701","GO:0048701","embryonic cranial skeleton morphogenesis","2/9","48/21077",0.000180975457495698,0.00124351234598271,0.00035412052709846,"Bmp4/Fgfr2",2
"GO:0010862","GO:0010862","positive regulation of pathway-restricted SMAD protein phosphorylation","2/9","49/21077",0.00018863474684256,0.00128823729551016,0.000366857049379304,"Bmp4/Lefty1",2
"GO:0060043","GO:0060043","regulation of cardiac muscle cell proliferation","2/9","50/21077",0.000196451001901943,0.00133348558866773,0.000379742606547296,"Fgfr2/Gata6",2
"GO:0031018","GO:0031018","endocrine pancreas development","2/9","52/21077",0.000212553987285544,0.00143409919132415,0.000408394788506783,"Bmp4/Gata6",2
"GO:0030850","GO:0030850","prostate gland development","2/9","53/21077",0.000220840506786602,0.00147227004524401,0.000419264871906894,"Bmp4/Fgfr2",2
"GO:0045839","GO:0045839","negative regulation of mitotic nuclear division","2/9","53/21077",0.000220840506786602,0.00147227004524401,0.000419264871906894,"Bmp4/Fgfr2",2
"GO:0009948","GO:0009948","anterior/posterior axis specification","2/9","54/21077",0.000229283570353832,0.00151951241891297,0.000432718292228035,"Bmp4/Lefty1",2
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","3/9","312/21077",0.000252597058649272,0.00166416885698344,0.000473912747806374,"Bmp4/Fgfr2/Dusp6",3
"GO:0046622","GO:0046622","positive regulation of organ growth","2/9","57/21077",0.000255550972694306,0.00167378414864107,0.000476650937066018,"Fgfr2/Gata6",2
"GO:0051146","GO:0051146","striated muscle cell differentiation","3/9","315/21077",0.000259810005567685,0.00169178608276632,0.00048177742770507,"Bmp4/Gata6/Pitx2",3
"GO:0060443","GO:0060443","mammary gland morphogenesis","2/9","58/21077",0.000264619159994069,0.00171314138262057,0.000487858871178601,"Bmp4/Fgfr2",2
"GO:0001755","GO:0001755","neural crest cell migration","2/9","59/21077",0.000273843365319971,0.00176266993769177,0.000501963337519366,"Bmp4/Pitx2",2
"GO:0090183","GO:0090183","regulation of kidney development","2/9","60/21077",0.000283223483599581,0.00181263029503732,0.000516190770109312,"Bmp4/Myc",2
"GO:1905207","GO:1905207","regulation of cardiocyte differentiation","2/9","61/21077",0.000292759409805628,0.00186301442603581,0.000530538882602304,"Bmp4/Gata6",2
"GO:0060038","GO:0060038","cardiac muscle cell proliferation","2/9","62/21077",0.000302451038955984,0.00191381448378928,0.000545005440402397,"Fgfr2/Gata6",2
"GO:0043388","GO:0043388","positive regulation of DNA binding","2/9","63/21077",0.000312298266113651,0.00196502279801848,0.00055958825921015,"Pitx2/Myc",2
"GO:0001658","GO:0001658","branching involved in ureteric bud morphogenesis","2/9","64/21077",0.00032230098638675,0.00198339068545692,0.000564818963997601,"Bmp4/Myc",2
"GO:0009880","GO:0009880","embryonic pattern specification","2/9","64/21077",0.00032230098638675,0.00198339068545692,0.000564818963997601,"Fgfr2/Smad6",2
"GO:0051784","GO:0051784","negative regulation of nuclear division","2/9","64/21077",0.00032230098638675,0.00198339068545692,0.000564818963997601,"Bmp4/Fgfr2",2
"GO:2000736","GO:2000736","regulation of stem cell differentiation","2/9","64/21077",0.00032230098638675,0.00198339068545692,0.000564818963997601,"Bmp4/Gata6",2
"GO:0043010","GO:0043010","camera-type eye development","3/9","341/21077",0.000328000430588473,0.00200743432928464,0.000571665979110194,"Bmp4/Fgfr2/Pitx2",3
"GO:1904888","GO:1904888","cranial skeletal system development","2/9","66/21077",0.000342772486937204,0.00208644122483515,0.00059416512323783,"Bmp4/Fgfr2",2
"GO:0060688","GO:0060688","regulation of morphogenesis of a branching structure","2/9","67/21077",0.000353241057656246,0.00213854045716214,0.000609001652744481,"Bmp4/Fgfr2",2
"GO:0045787","GO:0045787","positive regulation of cell cycle","3/9","353/21077",0.000363031163829125,0.00216770460988802,0.000617306857891045,"Fgfr2/Gata6/Myc",3
"GO:0006305","GO:0006305","DNA alkylation","2/9","68/21077",0.000363864702374061,0.00216770460988802,0.000617306857891045,"Dnmt3b/Myc",2
"GO:0006306","GO:0006306","DNA methylation","2/9","68/21077",0.000363864702374061,0.00216770460988802,0.000617306857891045,"Dnmt3b/Myc",2
"GO:0021536","GO:0021536","diencephalon development","2/9","69/21077",0.000374643316424133,0.00220842375997383,0.000628902630894804,"Bmp4/Pitx2",2
"GO:0043407","GO:0043407","negative regulation of MAP kinase activity","2/9","69/21077",0.000374643316424133,0.00220842375997383,0.000628902630894804,"Bmp4/Dusp6",2
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","3/9","362/21077",0.000390837288390272,0.00229182074867594,0.000652651961324069,"Bmp4/Fgfr2/Myc",3
"GO:0007492","GO:0007492","endoderm development","2/9","71/21077",0.000396665034080103,0.00230189035321096,0.000655519527277181,"Bmp4/Gata6",2
"GO:0060675","GO:0060675","ureteric bud morphogenesis","2/9","71/21077",0.000396665034080103,0.00230189035321096,0.000655519527277181,"Bmp4/Myc",2
"GO:0072171","GO:0072171","mesonephric tubule morphogenesis","2/9","72/21077",0.000407907928578055,0.00235493237117228,0.000670624538031203,"Bmp4/Myc",2
"GO:0055008","GO:0055008","cardiac muscle tissue morphogenesis","2/9","76/21077",0.000454423973542865,0.00259670842024494,0.000739476176065994,"Fgfr2/Pitx2",2
"GO:0070228","GO:0070228","regulation of lymphocyte apoptotic process","2/9","76/21077",0.000454423973542865,0.00259670842024494,0.000739476176065994,"Bmp4/Myc",2
"GO:0030900","GO:0030900","forebrain development","3/9","382/21077",0.000457486797849879,0.00260094017051708,0.000740681270363417,"Bmp4/Fgfr2/Pitx2",3
"GO:0014855","GO:0014855","striated muscle cell proliferation","2/9","77/21077",0.000466438579656872,0.00262518195585777,0.000747584711113632,"Fgfr2/Gata6",2
"GO:0055021","GO:0055021","regulation of cardiac muscle tissue growth","2/9","77/21077",0.000466438579656872,0.00262518195585777,0.000747584711113632,"Fgfr2/Gata6",2
"GO:0001503","GO:0001503","ossification","3/9","387/21077",0.000475223295011435,0.00266125045206403,0.000757856096781393,"Bmp4/Fgfr2/Smad6",3
"GO:0001654","GO:0001654","eye development","3/9","389/21077",0.000482440584837434,0.00268822614436779,0.000765538084345339,"Bmp4/Fgfr2/Pitx2",3
"GO:0072078","GO:0072078","nephron tubule morphogenesis","2/9","79/21077",0.000490929775742643,0.00272198687540475,0.000775152277488383,"Bmp4/Myc",2
"GO:0150063","GO:0150063","visual system development","3/9","392/21077",0.000493398915253436,0.00272220091174309,0.000775213229565938,"Bmp4/Fgfr2/Pitx2",3
"GO:0048880","GO:0048880","sensory system development","3/9","395/21077",0.000504517020947261,0.00276989736990653,0.000788795961542931,"Bmp4/Fgfr2/Pitx2",3
"GO:0002088","GO:0002088","lens development in camera-type eye","2/9","81/21077",0.000516036255750734,0.00280563401184865,0.000798972843599757,"Bmp4/Fgfr2",2
"GO:0072088","GO:0072088","nephron epithelium morphogenesis","2/9","81/21077",0.000516036255750734,0.00280563401184865,0.000798972843599757,"Bmp4/Myc",2
"GO:0072028","GO:0072028","nephron morphogenesis","2/9","82/21077",0.000528819966935915,0.0028460126262445,0.000810471640744439,"Bmp4/Myc",2
"GO:0010639","GO:0010639","negative regulation of organelle organization","3/9","402/21077",0.000531086284718839,0.0028460126262445,0.000810471640744439,"Bmp4/Dnmt3b/Fgfr2",3
"GO:0051098","GO:0051098","regulation of binding","3/9","402/21077",0.000531086284718839,0.0028460126262445,0.000810471640744439,"Bmp4/Pitx2/Myc",3
"GO:0044728","GO:0044728","DNA methylation or demethylation","2/9","84/21077",0.000554847811481504,0.00295918832790135,0.000842701187362885,"Dnmt3b/Myc",2
"GO:0001667","GO:0001667","ameboidal-type cell migration","3/9","410/21077",0.000562539428297799,0.00298599127816841,0.000850333982410741,"Bmp4/Lefty1/Pitx2",3
"GO:0014032","GO:0014032","neural crest cell development","2/9","85/21077",0.000568091736901576,0.00298714903910688,0.000850663683129121,"Bmp4/Pitx2",2
"GO:0061333","GO:0061333","renal tubule morphogenesis","2/9","85/21077",0.000568091736901576,0.00298714903910688,0.000850663683129121,"Bmp4/Myc",2
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","3/9","419/21077",0.000599334357034967,0.00313670317700543,0.000893252878414141,"Bmp4/Smad6/Dusp6",3
"GO:0001656","GO:0001656","metanephros development","2/9","89/21077",0.000622598369017053,0.00322828783934768,0.000919333848987169,"Bmp4/Myc",2
"GO:0060415","GO:0060415","muscle tissue morphogenesis","2/9","89/21077",0.000622598369017053,0.00322828783934768,0.000919333848987169,"Fgfr2/Pitx2",2
"GO:0014031","GO:0014031","mesenchymal cell development","2/9","90/21077",0.000636607240699582,0.00327064270451161,0.000931395431829905,"Bmp4/Pitx2",2
"GO:0031016","GO:0031016","pancreas development","2/9","90/21077",0.000636607240699582,0.00327064270451161,0.000931395431829905,"Bmp4/Gata6",2
"GO:0050673","GO:0050673","epithelial cell proliferation","3/9","429/21077",0.000642000064235534,0.00328328799974337,0.000934996488648723,"Bmp4/Fgfr2/Myc",3
"GO:0016055","GO:0016055","Wnt signaling pathway","3/9","430/21077",0.000646371162115917,0.00329061682531739,0.000937083550818769,"Fgfr2/Pitx2/Myc",3
"GO:0048864","GO:0048864","stem cell development","2/9","91/21077",0.000650768790418134,0.00329801377949462,0.000939190014273373,"Bmp4/Pitx2",2
"GO:0198738","GO:0198738","cell-cell signaling by wnt","3/9","432/21077",0.000655170842454921,0.00330536641238519,0.000941283856158563,"Fgfr2/Pitx2/Myc",3
"GO:0014033","GO:0014033","neural crest cell differentiation","2/9","92/21077",0.000665082914538259,0.0033254145726913,0.000946993059704382,"Bmp4/Pitx2",2
"GO:0060395","GO:0060395","SMAD protein signal transduction","2/9","92/21077",0.000665082914538259,0.0033254145726913,0.000946993059704382,"Bmp4/Lefty1",2
"GO:0001570","GO:0001570","vasculogenesis","2/9","94/21077",0.000694168471668901,0.00344012693924411,0.000979660209202035,"Fgfr2/Pitx2",2
"GO:0001704","GO:0001704","formation of primary germ layer","2/9","94/21077",0.000694168471668901,0.00344012693924411,0.000979660209202035,"Bmp4/Gata6",2
"GO:0071456","GO:0071456","cellular response to hypoxia","2/9","95/21077",0.000708939697633958,0.00349785225264332,0.000996098902773426,"Gata6/Myc",2
"GO:0006304","GO:0006304","DNA modification","2/9","97/21077",0.000738938527084865,0.00358273225253268,0.00102027055687726,"Dnmt3b/Myc",2
"GO:0021761","GO:0021761","limbic system development","2/9","97/21077",0.000738938527084865,0.00358273225253268,0.00102027055687726,"Fgfr2/Pitx2",2
"GO:0048644","GO:0048644","muscle organ morphogenesis","2/9","97/21077",0.000738938527084865,0.00358273225253268,0.00102027055687726,"Fgfr2/Pitx2",2
"GO:0072080","GO:0072080","nephron tubule development","2/9","97/21077",0.000738938527084865,0.00358273225253268,0.00102027055687726,"Bmp4/Myc",2
"GO:0060993","GO:0060993","kidney morphogenesis","2/9","98/21077",0.000754165923793163,0.00362517525600147,0.00103235723925606,"Bmp4/Myc",2
"GO:0070227","GO:0070227","lymphocyte apoptotic process","2/9","98/21077",0.000754165923793163,0.00362517525600147,0.00103235723925606,"Bmp4/Myc",2
"GO:0055013","GO:0055013","cardiac muscle cell development","2/9","100/21077",0.000785076164566218,0.00375762950561609,0.00107007682349781,"Bmp4/Pitx2",2
"GO:0042326","GO:0042326","negative regulation of phosphorylation","3/9","467/21077",0.000821865052544889,0.00391697386744798,0.00111545402428265,"Bmp4/Smad6/Dusp6",3
"GO:0061326","GO:0061326","renal tubule development","2/9","103/21077",0.000832578595627028,0.00393454863756233,0.00112045886953138,"Bmp4/Myc",2
"GO:1902106","GO:1902106","negative regulation of leukocyte differentiation","2/9","103/21077",0.000832578595627028,0.00393454863756233,0.00112045886953138,"Bmp4/Myc",2
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","2/9","104/21077",0.00084871554533562,0.00397724439655186,0.00113261753022106,"Bmp4/Smad6",2
"GO:0048704","GO:0048704","embryonic skeletal system morphogenesis","2/9","104/21077",0.00084871554533562,0.00397724439655186,0.00113261753022106,"Bmp4/Fgfr2",2
"GO:0055017","GO:0055017","cardiac muscle tissue growth","2/9","105/21077",0.000865003726260514,0.0040366840558824,0.00114954442568832,"Fgfr2/Gata6",2
"GO:0060840","GO:0060840","artery development","2/9","107/21077",0.000898033369763985,0.00417343308769985,0.00118848705411001,"Bmp4/Smad6",2
"GO:0072009","GO:0072009","nephron epithelium development","2/9","108/21077",0.000914774626456192,0.00421624519189685,0.00120067884694055,"Bmp4/Myc",2
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process","2/9","108/21077",0.000914774626456192,0.00421624519189685,0.00120067884694055,"Bmp4/Myc",2
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/9","112/21077",0.000983246819562444,0.00451326408979482,0.00128526223609759,"Smad6/Lefty1",2
"GO:0071901","GO:0071901","negative regulation of protein serine/threonine kinase activity","2/9","113/21077",0.0010007411455966,0.00457481666558444,0.00130279083615798,"Bmp4/Dusp6",2
"GO:0030282","GO:0030282","bone mineralization","2/9","116/21077",0.00105412554767053,0.00479927078614224,0.00136670963176795,"Bmp4/Fgfr2",2
"GO:0060349","GO:0060349","bone morphogenesis","2/9","117/21077",0.00107222048113381,0.00486189044076871,0.00138454210860237,"Bmp4/Fgfr2",2
"GO:0036294","GO:0036294","cellular response to decreased oxygen levels","2/9","120/21077",0.0011274042451637,0.00509150304267478,0.00144992990782938,"Gata6/Myc",2
"GO:0001889","GO:0001889","liver development","2/9","122/21077",0.00116494153377909,0.00521893807133031,0.0014862201462529,"Bmp4/Gata6",2
"GO:0007368","GO:0007368","determination of left/right symmetry","2/9","122/21077",0.00116494153377909,0.00521893807133031,0.0014862201462529,"Lefty1/Pitx2",2
"GO:0061008","GO:0061008","hepaticobiliary system development","2/9","125/21077",0.00122236759004595,0.00545438924642016,0.00155327062186589,"Bmp4/Gata6",2
"GO:0051101","GO:0051101","regulation of DNA binding","2/9","130/21077",0.00132105787049686,0.00587136831331938,0.00167201560050355,"Pitx2/Myc",2
"GO:0009855","GO:0009855","determination of bilateral symmetry","2/9","131/21077",0.00134124203647925,0.00593751415358401,0.00169085224486462,"Lefty1/Pitx2",2
"GO:0071887","GO:0071887","leukocyte apoptotic process","2/9","132/21077",0.00136157466798854,0.006003793811603,0.00170972699710123,"Bmp4/Myc",2
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","2/9","134/21077",0.00140268492037857,0.00613674652665625,0.00174758853155719,"Bmp4/Fgfr2",2
"GO:0071453","GO:0071453","cellular response to oxygen levels","2/9","134/21077",0.00140268492037857,0.00613674652665625,0.00174758853155719,"Gata6/Myc",2
"GO:0042471","GO:0042471","ear morphogenesis","2/9","136/21077",0.00144438781368953,0.00629460837094271,0.00179254354924402,"Fgfr2/Myc",2
"GO:0048593","GO:0048593","camera-type eye morphogenesis","2/9","137/21077",0.00146546124651533,0.00636169223293477,0.00181164731821357,"Bmp4/Pitx2",2
"GO:0009791","GO:0009791","post-embryonic development","2/9","138/21077",0.00148668253464946,0.00640417091849,0.00182374416193841,"Bmp4/Fgfr2",2
"GO:0048706","GO:0048706","embryonic skeletal system development","2/9","138/21077",0.00148668253464946,0.00640417091849,0.00182374416193841,"Bmp4/Fgfr2",2
"GO:0072089","GO:0072089","stem cell proliferation","2/9","142/21077",0.00157304420995301,0.00675022802738455,0.00192229237997887,"Bmp4/Fgfr2",2
"GO:0007050","GO:0007050","cell cycle arrest","2/9","143/21077",0.00159500325227672,0.00679240928726207,0.00193430452447407,"Gata6/Myc",2
"GO:0031333","GO:0031333","negative regulation of protein complex assembly","2/9","143/21077",0.00159500325227672,0.00679240928726207,0.00193430452447407,"Smad6/Lefty1",2
"GO:0030326","GO:0030326","embryonic limb morphogenesis","2/9","145/21077",0.00163936297566595,0.00690258095017242,0.00196567859765249,"Bmp4/Pitx2",2
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","2/9","145/21077",0.00163936297566595,0.00690258095017242,0.00196567859765249,"Bmp4/Pitx2",2
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","2/9","145/21077",0.00163936297566595,0.00690258095017242,0.00196567859765249,"Bmp4/Fgfr2",2
"GO:0072006","GO:0072006","nephron development","2/9","146/21077",0.00166176345420574,0.00697069314123757,0.00198507520845393,"Bmp4/Myc",2
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","2/9","150/21077",0.00175283378658287,0.00732527552601797,0.0020860512071273,"Bmp4/Smad6",2
"GO:0022612","GO:0022612","gland morphogenesis","2/9","151/21077",0.00177596796879576,0.0073943647771422,0.0021057260596561,"Bmp4/Fgfr2",2
"GO:0014013","GO:0014013","regulation of gliogenesis","2/9","156/21077",0.00189383342624542,0.00785590161998101,0.00223715995381038,"Bmp4/Myc",2
"GO:0031214","GO:0031214","biomineral tissue development","2/9","159/21077",0.00196630470815684,0.00806689111038703,0.00229724436696172,"Bmp4/Fgfr2",2
"GO:0051302","GO:0051302","regulation of cell division","2/9","159/21077",0.00196630470815684,0.00806689111038703,0.00229724436696172,"Fgfr2/Myc",2
"GO:1903707","GO:1903707","negative regulation of hemopoiesis","2/9","159/21077",0.00196630470815684,0.00806689111038703,0.00229724436696172,"Bmp4/Myc",2
"GO:0072175","GO:0072175","epithelial tube formation","2/9","160/21077",0.00199075319908006,0.00813738533930536,0.00231731932124955,"Bmp4/Fgfr2",2
"GO:0051147","GO:0051147","regulation of muscle cell differentiation","2/9","162/21077",0.00204008667279015,0.00830871663099988,0.00236611009322647,"Bmp4/Fgfr2",2
"GO:0030879","GO:0030879","mammary gland development","2/9","163/21077",0.00206497145454156,0.0083795943082846,0.00238629424380661,"Bmp4/Fgfr2",2
"GO:0007088","GO:0007088","regulation of mitotic nuclear division","2/9","166/21077",0.00214049677408624,0.00865471619847144,0.00246464192494065,"Bmp4/Fgfr2",2
"GO:0035148","GO:0035148","tube formation","2/9","175/21077",0.00237488803638695,0.00956789424731435,0.00272469168884986,"Bmp4/Fgfr2",2
"GO:0048592","GO:0048592","eye morphogenesis","2/9","176/21077",0.00240165297983102,0.00964104422011017,0.0027455229311028,"Bmp4/Pitx2",2
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","2/9","177/21077",0.00242856185068049,0.00971424740272198,0.00276636932615109,"Bmp4/Dusp6",2
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium","2/9","183/21077",0.0025930319631902,0.0103352163657403,0.00294320541242417,"Bmp4/Fgfr2",2
"GO:0055002","GO:0055002","striated muscle cell development","2/9","191/21077",0.00282034258778728,0.0112013606323466,0.00318986115751976,"Bmp4/Pitx2",2
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","2/9","196/21077",0.00296704407416845,0.0117423652405253,0.00334392543973606,"Bmp4/Dusp6",2
"GO:0051783","GO:0051783","regulation of nuclear division","2/9","197/21077",0.00299681058409164,0.0118184079372628,0.00336558045581826,"Bmp4/Fgfr2",2
"GO:0007519","GO:0007519","skeletal muscle tissue development","2/9","198/21077",0.00302671893385522,0.0118944744067293,0.00338724224176595,"Pitx2/Myc",2
"GO:0001666","GO:0001666","response to hypoxia","2/9","203/21077",0.00317838481918722,0.0124468216695444,0.0035445366220601,"Gata6/Myc",2
"GO:0001649","GO:0001649","osteoblast differentiation","2/9","204/21077",0.00320914213194252,0.0125234814905074,0.00356636737934562,"Bmp4/Smad6",2
"GO:0060538","GO:0060538","skeletal muscle organ development","2/9","207/21077",0.00330226056509188,0.0128421244198017,0.00365710873984956,"Pitx2/Myc",2
"GO:0048839","GO:0048839","inner ear development","2/9","208/21077",0.00333358187914833,0.0129190716423741,0.00367902134176632,"Bmp4/Fgfr2",2
"GO:0048639","GO:0048639","positive regulation of developmental growth","2/9","215/21077",0.00355676667803619,0.0137364782048294,0.00391179783464598,"Fgfr2/Gata6",2
"GO:0033673","GO:0033673","negative regulation of kinase activity","2/9","217/21077",0.00362179582835751,0.0139395578273554,0.00396962971963222,"Bmp4/Dusp6",2
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","2/9","219/21077",0.00368738445632736,0.0140951214712855,0.00401393026860855,"Bmp4/Myc",2
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","2/9","219/21077",0.00368738445632736,0.0140951214712855,0.00401393026860855,"Bmp4/Fgfr2",2
"GO:0036293","GO:0036293","response to decreased oxygen levels","2/9","229/21077",0.00402369233126527,0.0153283517381534,0.00436512272242526,"Gata6/Myc",2
"GO:0009952","GO:0009952","anterior/posterior pattern specification","2/9","231/21077",0.00409262137694373,0.0154009760741866,0.00438580427676555,"Bmp4/Lefty1",2
"GO:0010948","GO:0010948","negative regulation of cell cycle process","2/9","231/21077",0.00409262137694373,0.0154009760741866,0.00438580427676555,"Bmp4/Fgfr2",2
"GO:0003129","GO:0003129","heart induction","1/9","10/21077",0.00426277016339094,0.0154009760741866,0.00438580427676555,"Bmp4",1
"GO:0021873","GO:0021873","forebrain neuroblast division","1/9","10/21077",0.00426277016339094,0.0154009760741866,0.00438580427676555,"Fgfr2",1
"GO:0032908","GO:0032908","regulation of transforming growth factor beta1 production","1/9","10/21077",0.00426277016339094,0.0154009760741866,0.00438580427676555,"Gata6",1
"GO:0033084","GO:0033084","regulation of immature T cell proliferation in thymus","1/9","10/21077",0.00426277016339094,0.0154009760741866,0.00438580427676555,"Bmp4",1
"GO:0033085","GO:0033085","negative regulation of T cell differentiation in thymus","1/9","10/21077",0.00426277016339094,0.0154009760741866,0.00438580427676555,"Bmp4",1
"GO:0060484","GO:0060484","lung-associated mesenchyme development","1/9","10/21077",0.00426277016339094,0.0154009760741866,0.00438580427676555,"Fgfr2",1
"GO:0060513","GO:0060513","prostatic bud formation","1/9","10/21077",0.00426277016339094,0.0154009760741866,0.00438580427676555,"Bmp4",1
"GO:0061626","GO:0061626","pharyngeal arch artery morphogenesis","1/9","10/21077",0.00426277016339094,0.0154009760741866,0.00438580427676555,"Bmp4",1
"GO:0070244","GO:0070244","negative regulation of thymocyte apoptotic process","1/9","10/21077",0.00426277016339094,0.0154009760741866,0.00438580427676555,"Bmp4",1
"GO:0071600","GO:0071600","otic vesicle morphogenesis","1/9","10/21077",0.00426277016339094,0.0154009760741866,0.00438580427676555,"Fgfr2",1
"GO:0071635","GO:0071635","negative regulation of transforming growth factor beta production","1/9","10/21077",0.00426277016339094,0.0154009760741866,0.00438580427676555,"Gata6",1
"GO:0072203","GO:0072203","cell proliferation involved in metanephros development","1/9","10/21077",0.00426277016339094,0.0154009760741866,0.00438580427676555,"Myc",1
"GO:1901724","GO:1901724","positive regulation of cell proliferation involved in kidney development","1/9","10/21077",0.00426277016339094,0.0154009760741866,0.00438580427676555,"Myc",1
"GO:1903800","GO:1903800","positive regulation of production of miRNAs involved in gene silencing by miRNA","1/9","10/21077",0.00426277016339094,0.0154009760741866,0.00438580427676555,"Bmp4",1
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","2/9","237/21077",0.00430272940419412,0.0154953599122104,0.00441268238101479,"Bmp4/Fgfr2",2
"GO:0030278","GO:0030278","regulation of ossification","2/9","242/21077",0.00448161301489658,0.0160878415919365,0.00458140601725258,"Bmp4/Smad6",2
"GO:0043393","GO:0043393","regulation of protein binding","2/9","243/21077",0.00451780241680993,0.0161561120078826,0.00460084768645528,"Bmp4/Myc",2
"GO:0051348","GO:0051348","negative regulation of transferase activity","2/9","247/21077",0.00466393238997134,0.0161561120078826,0.00460084768645528,"Bmp4/Dusp6",2
"GO:0021860","GO:0021860","pyramidal neuron development","1/9","11/21077",0.00468815750228735,0.0161561120078826,0.00460084768645528,"Fgfr2",1
"GO:0032905","GO:0032905","transforming growth factor beta1 production","1/9","11/21077",0.00468815750228735,0.0161561120078826,0.00460084768645528,"Gata6",1
"GO:0033080","GO:0033080","immature T cell proliferation in thymus","1/9","11/21077",0.00468815750228735,0.0161561120078826,0.00460084768645528,"Bmp4",1
"GO:0048845","GO:0048845","venous blood vessel morphogenesis","1/9","11/21077",0.00468815750228735,0.0161561120078826,0.00460084768645528,"Pitx2",1
"GO:0055015","GO:0055015","ventricular cardiac muscle cell development","1/9","11/21077",0.00468815750228735,0.0161561120078826,0.00460084768645528,"Pitx2",1
"GO:0060174","GO:0060174","limb bud formation","1/9","11/21077",0.00468815750228735,0.0161561120078826,0.00460084768645528,"Fgfr2",1
"GO:0071864","GO:0071864","positive regulation of cell proliferation in bone marrow","1/9","11/21077",0.00468815750228735,0.0161561120078826,0.00460084768645528,"Fgfr2",1
"GO:0072075","GO:0072075","metanephric mesenchyme development","1/9","11/21077",0.00468815750228735,0.0161561120078826,0.00460084768645528,"Myc",1
"GO:0072178","GO:0072178","nephric duct morphogenesis","1/9","11/21077",0.00468815750228735,0.0161561120078826,0.00460084768645528,"Bmp4",1
"GO:0097084","GO:0097084","vascular smooth muscle cell development","1/9","11/21077",0.00468815750228735,0.0161561120078826,0.00460084768645528,"Smad6",1
"GO:1901339","GO:1901339","regulation of store-operated calcium channel activity","1/9","11/21077",0.00468815750228735,0.0161561120078826,0.00460084768645528,"Bmp4",1
"GO:0002064","GO:0002064","epithelial cell development","2/9","250/21077",0.00477496814116193,0.0164047985217833,0.00467166724821461,"Bmp4/Fgfr2",2
"GO:0003183","GO:0003183","mitral valve morphogenesis","1/9","12/21077",0.00511338329657585,0.0168937737232004,0.00481091488546027,"Smad6",1
"GO:0003337","GO:0003337","mesenchymal to epithelial transition involved in metanephros morphogenesis","1/9","12/21077",0.00511338329657585,0.0168937737232004,0.00481091488546027,"Bmp4",1
"GO:0021859","GO:0021859","pyramidal neuron differentiation","1/9","12/21077",0.00511338329657585,0.0168937737232004,0.00481091488546027,"Fgfr2",1
"GO:0033083","GO:0033083","regulation of immature T cell proliferation","1/9","12/21077",0.00511338329657585,0.0168937737232004,0.00481091488546027,"Bmp4",1
"GO:0060430","GO:0060430","lung saccule development","1/9","12/21077",0.00511338329657585,0.0168937737232004,0.00481091488546027,"Gata6",1
"GO:0060439","GO:0060439","trachea morphogenesis","1/9","12/21077",0.00511338329657585,0.0168937737232004,0.00481091488546027,"Bmp4",1
"GO:0060525","GO:0060525","prostate glandular acinus development","1/9","12/21077",0.00511338329657585,0.0168937737232004,0.00481091488546027,"Fgfr2",1
"GO:0070986","GO:0070986","left/right axis specification","1/9","12/21077",0.00511338329657585,0.0168937737232004,0.00481091488546027,"Pitx2",1
"GO:0071863","GO:0071863","regulation of cell proliferation in bone marrow","1/9","12/21077",0.00511338329657585,0.0168937737232004,0.00481091488546027,"Fgfr2",1
"GO:0072044","GO:0072044","collecting duct development","1/9","12/21077",0.00511338329657585,0.0168937737232004,0.00481091488546027,"Bmp4",1
"GO:0072102","GO:0072102","glomerulus morphogenesis","1/9","12/21077",0.00511338329657585,0.0168937737232004,0.00481091488546027,"Bmp4",1
"GO:0072124","GO:0072124","regulation of glomerular mesangial cell proliferation","1/9","12/21077",0.00511338329657585,0.0168937737232004,0.00481091488546027,"Bmp4",1
"GO:0072176","GO:0072176","nephric duct development","1/9","12/21077",0.00511338329657585,0.0168937737232004,0.00481091488546027,"Bmp4",1
