"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0150063","GO:0150063","visual system development","3/7","392/21077",0.000211371384302558,0.00117575332518298,0.000248917617040512,"Bmp4/Fgfr2/Pitx2",3
"GO:0048880","GO:0048880","sensory system development","3/7","395/21077",0.000216180775318227,0.00119503658405728,0.000253000057417212,"Bmp4/Fgfr2/Pitx2",3
"GO:0021536","GO:0021536","diencephalon development","2/7","69/21077",0.000219470069141693,0.00120573062676609,0.000255264083017304,"Bmp4/Pitx2",2
"GO:0010639","GO:0010639","negative regulation of organelle organization","3/7","402/21077",0.000227679496139484,0.00123557775343988,0.000261582989787983,"Bmp4/Dnmt3b/Fgfr2",3
"GO:0048638","GO:0048638","regulation of developmental growth","3/7","402/21077",0.000227679496139484,0.00123557775343988,0.000261582989787983,"Bmp4/Fgfr2/Gata6",3
"GO:0007492","GO:0007492","endoderm development","2/7","71/21077",0.000232400013004673,0.00125355158529794,0.000265388212617777,"Bmp4/Gata6",2
"GO:0001667","GO:0001667","ameboidal-type cell migration","3/7","410/21077",0.000241301765582775,0.0012937263335462,0.000273893570319066,"Bmp4/Lefty1/Pitx2",3
"GO:0055008","GO:0055008","cardiac muscle tissue morphogenesis","2/7","76/21077",0.000266324273948326,0.00141933295697012,0.000300485628974159,"Fgfr2/Pitx2",2
"GO:0014855","GO:0014855","striated muscle cell proliferation","2/7","77/21077",0.000273382957596181,0.00143970906663078,0.000304799435750336,"Fgfr2/Gata6",2
"GO:0055021","GO:0055021","regulation of cardiac muscle tissue growth","2/7","77/21077",0.000273382957596181,0.00143970906663078,0.000304799435750336,"Fgfr2/Gata6",2
"GO:0002088","GO:0002088","lens development in camera-type eye","2/7","81/21077",0.000302528999900596,0.00158382829359724,0.000335310780075584,"Bmp4/Fgfr2",2
"GO:0060420","GO:0060420","regulation of heart growth","2/7","84/21077",0.000325344176266609,0.00169331179460399,0.000358489427834553,"Fgfr2/Gata6",2
"GO:0014032","GO:0014032","neural crest cell development","2/7","85/21077",0.000333131028763755,0.0017198049814338,0.000364098275194146,"Bmp4/Pitx2",2
"GO:0045786","GO:0045786","negative regulation of cell cycle","3/7","458/21077",0.000334299170548368,0.0017198049814338,0.000364098275194146,"Bmp4/Fgfr2/Gata6",3
"GO:0060415","GO:0060415","muscle tissue morphogenesis","2/7","89/21077",0.000365186239093059,0.00186790662524611,0.00039545273319817,"Fgfr2/Pitx2",2
"GO:0014031","GO:0014031","mesenchymal cell development","2/7","90/21077",0.000373426772864174,0.00188835129459724,0.000399781054681143,"Bmp4/Pitx2",2
"GO:0031016","GO:0031016","pancreas development","2/7","90/21077",0.000373426772864174,0.00188835129459724,0.000399781054681143,"Bmp4/Gata6",2
"GO:0048864","GO:0048864","stem cell development","2/7","91/21077",0.000381757911596229,0.00191957367977765,0.000406391116120874,"Bmp4/Pitx2",2
"GO:0014033","GO:0014033","neural crest cell differentiation","2/7","92/21077",0.00039017961155392,0.00193999918593849,0.000410715380583074,"Bmp4/Pitx2",2
"GO:0060395","GO:0060395","SMAD protein signal transduction","2/7","92/21077",0.00039017961155392,0.00193999918593849,0.000410715380583074,"Bmp4/Lefty1",2
"GO:0001570","GO:0001570","vasculogenesis","2/7","94/21077",0.000407294520267783,0.00200271891181396,0.00042399371403276,"Fgfr2/Pitx2",2
"GO:0001704","GO:0001704","formation of primary germ layer","2/7","94/21077",0.000407294520267783,0.00200271891181396,0.00042399371403276,"Bmp4/Gata6",2
"GO:0048568","GO:0048568","embryonic organ development","3/7","492/21077",0.000412573047570781,0.00201752754031865,0.000427128834674204,"Bmp4/Fgfr2/Pitx2",3
"GO:0021761","GO:0021761","limbic system development","2/7","97/21077",0.000433644999870214,0.0020975220102418,0.000444064387738949,"Fgfr2/Pitx2",2
"GO:0048644","GO:0048644","muscle organ morphogenesis","2/7","97/21077",0.000433644999870214,0.0020975220102418,0.000444064387738949,"Fgfr2/Pitx2",2
"GO:0055013","GO:0055013","cardiac muscle cell development","2/7","100/21077",0.00046080817124496,0.00221686093193521,0.000469329517228152,"Bmp4/Pitx2",2
"GO:0110110","GO:0110110","positive regulation of animal organ morphogenesis","2/7","101/21077",0.000470042956216006,0.00224913027436691,0.000476161228990747,"Bmp4/Fgfr2",2
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","2/7","104/21077",0.000498287884129903,0.00235891604721071,0.000499403870432546,"Bmp4/Smad6",2
"GO:0048704","GO:0048704","embryonic skeletal system morphogenesis","2/7","104/21077",0.000498287884129903,0.00235891604721071,0.000499403870432546,"Bmp4/Fgfr2",2
"GO:0055017","GO:0055017","cardiac muscle tissue growth","2/7","105/21077",0.000507882905818906,0.00239161791629009,0.000506327151999912,"Fgfr2/Gata6",2
"GO:0048661","GO:0048661","positive regulation of smooth muscle cell proliferation","2/7","107/21077",0.000527342756396435,0.002457251587397,0.000520222394020181,"Bmp4/Fgfr2",2
"GO:0060840","GO:0060840","artery development","2/7","107/21077",0.000527342756396435,0.002457251587397,0.000520222394020181,"Bmp4/Smad6",2
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/7","112/21077",0.000577564226845371,0.00267725084318948,0.000566798227002858,"Smad6/Lefty1",2
"GO:0060419","GO:0060419","heart growth","2/7","114/21077",0.000598280639187666,0.00275891071957007,0.000584086361683078,"Fgfr2/Gata6",2
"GO:0030282","GO:0030282","bone mineralization","2/7","116/21077",0.000619355286641906,0.00284137219129534,0.000601544201350521,"Bmp4/Fgfr2",2
"GO:0060349","GO:0060349","bone morphogenesis","2/7","117/21077",0.000630026839957394,0.00287550711570298,0.000608770873697023,"Bmp4/Fgfr2",2
"GO:0046620","GO:0046620","regulation of organ growth","2/7","120/21077",0.000662577897379991,0.00300864453402139,0.000636957269769165,"Fgfr2/Gata6",2
"GO:0001889","GO:0001889","liver development","2/7","122/21077",0.000684725166410588,0.00307780504093648,0.000651599174840485,"Bmp4/Gata6",2
"GO:0007368","GO:0007368","determination of left/right symmetry","2/7","122/21077",0.000684725166410588,0.00307780504093648,0.000651599174840485,"Lefty1/Pitx2",2
"GO:0061008","GO:0061008","hepaticobiliary system development","2/7","125/21077",0.000718615049012622,0.00321390650060921,0.000680413085285688,"Bmp4/Gata6",2
"GO:0009855","GO:0009855","determination of bilateral symmetry","2/7","131/21077",0.000788798851161238,0.00351015488766751,0.000743131549251903,"Lefty1/Pitx2",2
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","2/7","134/21077",0.000825090434343003,0.00365338550529986,0.000773454766941071,"Bmp4/Fgfr2",2
"GO:0048593","GO:0048593","camera-type eye morphogenesis","2/7","137/21077",0.000862180249702686,0.00379871496156134,0.000804222327758107,"Bmp4/Pitx2",2
"GO:0009791","GO:0009791","post-embryonic development","2/7","138/21077",0.000874720704916688,0.00381618346752869,0.000807920568524701,"Bmp4/Fgfr2",2
"GO:0048706","GO:0048706","embryonic skeletal system development","2/7","138/21077",0.000874720704916688,0.00381618346752869,0.000807920568524701,"Bmp4/Fgfr2",2
"GO:0072089","GO:0072089","stem cell proliferation","2/7","142/21077",0.000925767292388677,0.00401918483037035,0.000850897793774445,"Bmp4/Fgfr2",2
"GO:0031333","GO:0031333","negative regulation of protein complex assembly","2/7","143/21077",0.000938749915327934,0.00405576419729059,0.000858641976717936,"Smad6/Lefty1",2
"GO:0030326","GO:0030326","embryonic limb morphogenesis","2/7","145/21077",0.000964980030850265,0.0041092451074485,0.000869964369288327,"Bmp4/Pitx2",2
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","2/7","145/21077",0.000964980030850265,0.0041092451074485,0.000869964369288327,"Bmp4/Pitx2",2
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","2/7","145/21077",0.000964980030850265,0.0041092451074485,0.000869964369288327,"Bmp4/Fgfr2",2
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","2/7","150/21077",0.00103209838337432,0.0043741312438245,0.000926043161022573,"Bmp4/Smad6",2
"GO:0022612","GO:0022612","gland morphogenesis","2/7","151/21077",0.00104578623487666,0.00441113625137547,0.000933877455938746,"Bmp4/Fgfr2",2
"GO:0031214","GO:0031214","biomineral tissue development","2/7","159/21077",0.0011584519987732,0.00486331263635918,0.0010296072878868,"Bmp4/Fgfr2",2
"GO:0072175","GO:0072175","epithelial tube formation","2/7","160/21077",0.00117292994429194,0.00490097488460013,0.00103758072660369,"Bmp4/Fgfr2",2
"GO:0051147","GO:0051147","regulation of muscle cell differentiation","2/7","162/21077",0.00120214851352757,0.00499958961233428,0.00105845835672127,"Bmp4/Fgfr2",2
"GO:0030879","GO:0030879","mammary gland development","2/7","163/21077",0.00121688905153283,0.00503735467843822,0.00106645356291004,"Bmp4/Fgfr2",2
"GO:0007088","GO:0007088","regulation of mitotic nuclear division","2/7","166/21077",0.00126163516508885,0.00517444837294507,0.00109547753844727,"Bmp4/Fgfr2",2
"GO:0048660","GO:0048660","regulation of smooth muscle cell proliferation","2/7","166/21077",0.00126163516508885,0.00517444837294507,0.00109547753844727,"Bmp4/Fgfr2",2
"GO:0048659","GO:0048659","smooth muscle cell proliferation","2/7","171/21077",0.0013379577848117,0.00546230471780921,0.00115641933115062,"Bmp4/Fgfr2",2
"GO:0035148","GO:0035148","tube formation","2/7","175/21077",0.00140058398929684,0.00569187100673145,0.00120502059160843,"Bmp4/Fgfr2",2
"GO:0048592","GO:0048592","eye morphogenesis","2/7","176/21077",0.00141645797729694,0.00573021636270128,0.00121313865041222,"Bmp4/Pitx2",2
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium","2/7","183/21077",0.00153000640762208,0.00616156426598937,0.00130445890433128,"Bmp4/Fgfr2",2
"GO:0055002","GO:0055002","striated muscle cell development","2/7","191/21077",0.00166497065353558,0.00667488234975977,0.0014131329871165,"Bmp4/Pitx2",2
"GO:0051783","GO:0051783","regulation of nuclear division","2/7","197/21077",0.00176981755981189,0.00706339743602055,0.00149538514612381,"Bmp4/Fgfr2",2
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","2/7","200/21077",0.00182340253221904,0.00724476898962028,0.00153378314505267,"Bmp4/Fgfr2",2
"GO:0001649","GO:0001649","osteoblast differentiation","2/7","204/21077",0.00189605112839196,0.00749993557452819,0.00158780421979958,"Bmp4/Smad6",2
"GO:0048839","GO:0048839","inner ear development","2/7","208/21077",0.00197007091599245,0.00772406658693074,0.00163525478304033,"Bmp4/Fgfr2",2
"GO:0051099","GO:0051099","positive regulation of binding","2/7","208/21077",0.00197007091599245,0.00772406658693074,0.00163525478304033,"Bmp4/Pitx2",2
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","2/7","211/21077",0.0020264839723749,0.00791039796234061,0.00167470282112238,"Bmp4/Fgfr2",2
"GO:0048639","GO:0048639","positive regulation of developmental growth","2/7","215/21077",0.00210289683256859,0.00817283048465521,0.00173026216055977,"Fgfr2/Gata6",2
"GO:0035265","GO:0035265","organ growth","2/7","216/21077",0.00212221323965981,0.00821204253607491,0.00173856370663206,"Fgfr2/Gata6",2
"GO:0070374","GO:0070374","positive regulation of ERK1 and ERK2 cascade","2/7","219/21077",0.00218067344684264,0.00840172886445867,0.00177872201861396,"Bmp4/Fgfr2",2
"GO:0009952","GO:0009952","anterior/posterior pattern specification","2/7","231/21077",0.00242215884381861,0.00925202305149596,0.00195873699138708,"Bmp4/Lefty1",2
"GO:0010948","GO:0010948","negative regulation of cell cycle process","2/7","231/21077",0.00242215884381861,0.00925202305149596,0.00195873699138708,"Bmp4/Fgfr2",2
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","2/7","237/21077",0.00254747238514603,0.00968910437085455,0.00205127106136365,"Bmp4/Fgfr2",2
"GO:0043583","GO:0043583","ear development","2/7","238/21077",0.0025686533028943,0.00972809123223798,0.00205952493266777,"Bmp4/Fgfr2",2
"GO:0030278","GO:0030278","regulation of ossification","2/7","242/21077",0.00265421922972025,0.0100095555697077,0.00211911347957148,"Bmp4/Smad6",2
"GO:0002064","GO:0002064","epithelial cell development","2/7","250/21077",0.00282938520387134,0.0106251174322595,0.00224943349541626,"Bmp4/Fgfr2",2
"GO:0048705","GO:0048705","skeletal system morphogenesis","2/7","259/21077",0.00303285392262125,0.0113413445005585,0.00240106524612651,"Bmp4/Fgfr2",2
"GO:0140014","GO:0140014","mitotic nuclear division","2/7","260/21077",0.00305587906419823,0.0113796333352988,0.00240917133887462,"Bmp4/Fgfr2",2
"GO:0016458","GO:0016458","gene silencing","2/7","261/21077",0.00307898755421316,0.0114179121802071,0.00241727531668489,"Bmp4/Dnmt3b",2
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","2/7","271/21077",0.00331464746484489,0.0116681595896987,0.00247025495748796,"Bmp4/Fgfr2",2
"GO:0003129","GO:0003129","heart induction","1/7","10/21077",0.00331690379347616,0.0116681595896987,0.00247025495748796,"Bmp4",1
"GO:0021873","GO:0021873","forebrain neuroblast division","1/7","10/21077",0.00331690379347616,0.0116681595896987,0.00247025495748796,"Fgfr2",1
"GO:0032908","GO:0032908","regulation of transforming growth factor beta1 production","1/7","10/21077",0.00331690379347616,0.0116681595896987,0.00247025495748796,"Gata6",1
"GO:0033084","GO:0033084","regulation of immature T cell proliferation in thymus","1/7","10/21077",0.00331690379347616,0.0116681595896987,0.00247025495748796,"Bmp4",1
"GO:0033085","GO:0033085","negative regulation of T cell differentiation in thymus","1/7","10/21077",0.00331690379347616,0.0116681595896987,0.00247025495748796,"Bmp4",1
"GO:0060484","GO:0060484","lung-associated mesenchyme development","1/7","10/21077",0.00331690379347616,0.0116681595896987,0.00247025495748796,"Fgfr2",1
"GO:0060513","GO:0060513","prostatic bud formation","1/7","10/21077",0.00331690379347616,0.0116681595896987,0.00247025495748796,"Bmp4",1
"GO:0061626","GO:0061626","pharyngeal arch artery morphogenesis","1/7","10/21077",0.00331690379347616,0.0116681595896987,0.00247025495748796,"Bmp4",1
"GO:0070244","GO:0070244","negative regulation of thymocyte apoptotic process","1/7","10/21077",0.00331690379347616,0.0116681595896987,0.00247025495748796,"Bmp4",1
"GO:0071600","GO:0071600","otic vesicle morphogenesis","1/7","10/21077",0.00331690379347616,0.0116681595896987,0.00247025495748796,"Fgfr2",1
"GO:0071635","GO:0071635","negative regulation of transforming growth factor beta production","1/7","10/21077",0.00331690379347616,0.0116681595896987,0.00247025495748796,"Gata6",1
"GO:1903800","GO:1903800","positive regulation of production of miRNAs involved in gene silencing by miRNA","1/7","10/21077",0.00331690379347616,0.0116681595896987,0.00247025495748796,"Bmp4",1
"GO:0040029","GO:0040029","regulation of gene expression, epigenetic","2/7","284/21077",0.00363339138739905,0.0122984343175389,0.00260368982003484,"Bmp4/Dnmt3b",2
"GO:0021860","GO:0021860","pyramidal neuron development","1/7","11/21077",0.00364807489868568,0.0122984343175389,0.00260368982003484,"Fgfr2",1
"GO:0032905","GO:0032905","transforming growth factor beta1 production","1/7","11/21077",0.00364807489868568,0.0122984343175389,0.00260368982003484,"Gata6",1
"GO:0033080","GO:0033080","immature T cell proliferation in thymus","1/7","11/21077",0.00364807489868568,0.0122984343175389,0.00260368982003484,"Bmp4",1
"GO:0048845","GO:0048845","venous blood vessel morphogenesis","1/7","11/21077",0.00364807489868568,0.0122984343175389,0.00260368982003484,"Pitx2",1
"GO:0055015","GO:0055015","ventricular cardiac muscle cell development","1/7","11/21077",0.00364807489868568,0.0122984343175389,0.00260368982003484,"Pitx2",1
"GO:0060174","GO:0060174","limb bud formation","1/7","11/21077",0.00364807489868568,0.0122984343175389,0.00260368982003484,"Fgfr2",1
"GO:0071864","GO:0071864","positive regulation of cell proliferation in bone marrow","1/7","11/21077",0.00364807489868568,0.0122984343175389,0.00260368982003484,"Fgfr2",1
"GO:0072178","GO:0072178","nephric duct morphogenesis","1/7","11/21077",0.00364807489868568,0.0122984343175389,0.00260368982003484,"Bmp4",1
"GO:0097084","GO:0097084","vascular smooth muscle cell development","1/7","11/21077",0.00364807489868568,0.0122984343175389,0.00260368982003484,"Smad6",1
"GO:1901339","GO:1901339","regulation of store-operated calcium channel activity","1/7","11/21077",0.00364807489868568,0.0122984343175389,0.00260368982003484,"Bmp4",1
"GO:0003183","GO:0003183","mitral valve morphogenesis","1/7","12/21077",0.00397915168002572,0.0127849999827541,0.0027067001737587,"Smad6",1
"GO:0003337","GO:0003337","mesenchymal to epithelial transition involved in metanephros morphogenesis","1/7","12/21077",0.00397915168002572,0.0127849999827541,0.0027067001737587,"Bmp4",1
"GO:0021859","GO:0021859","pyramidal neuron differentiation","1/7","12/21077",0.00397915168002572,0.0127849999827541,0.0027067001737587,"Fgfr2",1
"GO:0033083","GO:0033083","regulation of immature T cell proliferation","1/7","12/21077",0.00397915168002572,0.0127849999827541,0.0027067001737587,"Bmp4",1
"GO:0060430","GO:0060430","lung saccule development","1/7","12/21077",0.00397915168002572,0.0127849999827541,0.0027067001737587,"Gata6",1
"GO:0060439","GO:0060439","trachea morphogenesis","1/7","12/21077",0.00397915168002572,0.0127849999827541,0.0027067001737587,"Bmp4",1
"GO:0060525","GO:0060525","prostate glandular acinus development","1/7","12/21077",0.00397915168002572,0.0127849999827541,0.0027067001737587,"Fgfr2",1
"GO:0070986","GO:0070986","left/right axis specification","1/7","12/21077",0.00397915168002572,0.0127849999827541,0.0027067001737587,"Pitx2",1
"GO:0071863","GO:0071863","regulation of cell proliferation in bone marrow","1/7","12/21077",0.00397915168002572,0.0127849999827541,0.0027067001737587,"Fgfr2",1
"GO:0072044","GO:0072044","collecting duct development","1/7","12/21077",0.00397915168002572,0.0127849999827541,0.0027067001737587,"Bmp4",1
"GO:0072102","GO:0072102","glomerulus morphogenesis","1/7","12/21077",0.00397915168002572,0.0127849999827541,0.0027067001737587,"Bmp4",1
"GO:0072124","GO:0072124","regulation of glomerular mesangial cell proliferation","1/7","12/21077",0.00397915168002572,0.0127849999827541,0.0027067001737587,"Bmp4",1
"GO:0072176","GO:0072176","nephric duct development","1/7","12/21077",0.00397915168002572,0.0127849999827541,0.0027067001737587,"Bmp4",1
"GO:0003174","GO:0003174","mitral valve development","1/7","13/21077",0.00431013415988502,0.0131370527475947,0.00278123292941391,"Smad6",1
"GO:0007183","GO:0007183","SMAD protein complex assembly","1/7","13/21077",0.00431013415988502,0.0131370527475947,0.00278123292941391,"Smad6",1
"GO:0009950","GO:0009950","dorsal/ventral axis specification","1/7","13/21077",0.00431013415988502,0.0131370527475947,0.00278123292941391,"Smad6",1
"GO:0032926","GO:0032926","negative regulation of activin receptor signaling pathway","1/7","13/21077",0.00431013415988502,0.0131370527475947,0.00278123292941391,"Lefty1",1
"GO:0033079","GO:0033079","immature T cell proliferation","1/7","13/21077",0.00431013415988502,0.0131370527475947,0.00278123292941391,"Bmp4",1
"GO:0051573","GO:0051573","negative regulation of histone H3-K9 methylation","1/7","13/21077",0.00431013415988502,0.0131370527475947,0.00278123292941391,"Dnmt3b",1
"GO:0060272","GO:0060272","embryonic skeletal joint morphogenesis","1/7","13/21077",0.00431013415988502,0.0131370527475947,0.00278123292941391,"Bmp4",1
"GO:0060391","GO:0060391","positive regulation of SMAD protein signal transduction","1/7","13/21077",0.00431013415988502,0.0131370527475947,0.00278123292941391,"Bmp4",1
"GO:0060394","GO:0060394","negative regulation of pathway-restricted SMAD protein phosphorylation","1/7","13/21077",0.00431013415988502,0.0131370527475947,0.00278123292941391,"Smad6",1
"GO:0060433","GO:0060433","bronchus development","1/7","13/21077",0.00431013415988502,0.0131370527475947,0.00278123292941391,"Bmp4",1
"GO:0060670","GO:0060670","branching involved in labyrinthine layer morphogenesis","1/7","13/21077",0.00431013415988502,0.0131370527475947,0.00278123292941391,"Fgfr2",1
"GO:0061318","GO:0061318","renal filtration cell differentiation","1/7","13/21077",0.00431013415988502,0.0131370527475947,0.00278123292941391,"Bmp4",1
"GO:0072110","GO:0072110","glomerular mesangial cell proliferation","1/7","13/21077",0.00431013415988502,0.0131370527475947,0.00278123292941391,"Bmp4",1
"GO:0072112","GO:0072112","glomerular visceral epithelial cell differentiation","1/7","13/21077",0.00431013415988502,0.0131370527475947,0.00278123292941391,"Bmp4",1
"GO:0072311","GO:0072311","glomerular epithelial cell differentiation","1/7","13/21077",0.00431013415988502,0.0131370527475947,0.00278123292941391,"Bmp4",1
"GO:0045927","GO:0045927","positive regulation of growth","2/7","312/21077",0.00436706879311453,0.0132200381832379,0.00279880169698354,"Fgfr2/Gata6",2
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","2/7","312/21077",0.00436706879311453,0.0132200381832379,0.00279880169698354,"Bmp4/Fgfr2",2
"GO:0030949","GO:0030949","positive regulation of vascular endothelial growth factor receptor signaling pathway","1/7","14/21077",0.00464102236064845,0.0137331175364292,0.00290742523834515,"Bmp4",1
"GO:0048755","GO:0048755","branching morphogenesis of a nerve","1/7","14/21077",0.00464102236064845,0.0137331175364292,0.00290742523834515,"Fgfr2",1
"GO:0060736","GO:0060736","prostate gland growth","1/7","14/21077",0.00464102236064845,0.0137331175364292,0.00290742523834515,"Fgfr2",1
"GO:0061140","GO:0061140","lung secretory cell differentiation","1/7","14/21077",0.00464102236064845,0.0137331175364292,0.00290742523834515,"Gata6",1
"GO:0071371","GO:0071371","cellular response to gonadotropin stimulus","1/7","14/21077",0.00464102236064845,0.0137331175364292,0.00290742523834515,"Gata6",1
"GO:0071599","GO:0071599","otic vesicle development","1/7","14/21077",0.00464102236064845,0.0137331175364292,0.00290742523834515,"Fgfr2",1
"GO:0008544","GO:0008544","epidermis development","2/7","322/21077",0.00464457121175864,0.0137331175364292,0.00290742523834515,"Bmp4/Fgfr2",2
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","2/7","329/21077",0.00484363234666165,0.0140920907999345,0.00298342312618366,"Bmp4/Fgfr2",2
"GO:0001711","GO:0001711","endodermal cell fate commitment","1/7","15/21077",0.00497181630469601,0.0140920907999345,0.00298342312618366,"Gata6",1
"GO:0003128","GO:0003128","heart field specification","1/7","15/21077",0.00497181630469601,0.0140920907999345,0.00298342312618366,"Bmp4",1
"GO:0034698","GO:0034698","response to gonadotropin","1/7","15/21077",0.00497181630469601,0.0140920907999345,0.00298342312618366,"Gata6",1
"GO:0051571","GO:0051571","positive regulation of histone H3-K4 methylation","1/7","15/21077",0.00497181630469601,0.0140920907999345,0.00298342312618366,"Dnmt3b",1
"GO:0060742","GO:0060742","epithelial cell differentiation involved in prostate gland development","1/7","15/21077",0.00497181630469601,0.0140920907999345,0.00298342312618366,"Fgfr2",1
"GO:0070307","GO:0070307","lens fiber cell development","1/7","15/21077",0.00497181630469601,0.0140920907999345,0.00298342312618366,"Fgfr2",1
"GO:0070365","GO:0070365","hepatocyte differentiation","1/7","15/21077",0.00497181630469601,0.0140920907999345,0.00298342312618366,"Bmp4",1
"GO:0072010","GO:0072010","glomerular epithelium development","1/7","15/21077",0.00497181630469601,0.0140920907999345,0.00298342312618366,"Bmp4",1
"GO:0072074","GO:0072074","kidney mesenchyme development","1/7","15/21077",0.00497181630469601,0.0140920907999345,0.00298342312618366,"Bmp4",1
"GO:0072283","GO:0072283","metanephric renal vesicle morphogenesis","1/7","15/21077",0.00497181630469601,0.0140920907999345,0.00298342312618366,"Bmp4",1
"GO:0072498","GO:0072498","embryonic skeletal joint development","1/7","15/21077",0.00497181630469601,0.0140920907999345,0.00298342312618366,"Bmp4",1
"GO:1901213","GO:1901213","regulation of transcription from RNA polymerase II promoter involved in heart development","1/7","15/21077",0.00497181630469601,0.0140920907999345,0.00298342312618366,"Bmp4",1
"GO:1901342","GO:1901342","regulation of vasculature development","2/7","343/21077",0.00525357473476643,0.0145655532494437,0.00308365941058596,"Bmp4/Gata6",2
"GO:0003159","GO:0003159","morphogenesis of an endothelium","1/7","16/21077",0.00530251601440423,0.0145655532494437,0.00308365941058596,"Bmp4",1
"GO:0021978","GO:0021978","telencephalon regionalization","1/7","16/21077",0.00530251601440423,0.0145655532494437,0.00308365941058596,"Bmp4",1
"GO:0036445","GO:0036445","neuronal stem cell division","1/7","16/21077",0.00530251601440423,0.0145655532494437,0.00308365941058596,"Fgfr2",1
"GO:0048715","GO:0048715","negative regulation of oligodendrocyte differentiation","1/7","16/21077",0.00530251601440423,0.0145655532494437,0.00308365941058596,"Bmp4",1
"GO:0055057","GO:0055057","neuroblast division","1/7","16/21077",0.00530251601440423,0.0145655532494437,0.00308365941058596,"Fgfr2",1
"GO:0060979","GO:0060979","vasculogenesis involved in coronary vascular morphogenesis","1/7","16/21077",0.00530251601440423,0.0145655532494437,0.00308365941058596,"Fgfr2",1
"GO:0061154","GO:0061154","endothelial tube morphogenesis","1/7","16/21077",0.00530251601440423,0.0145655532494437,0.00308365941058596,"Bmp4",1
"GO:0072109","GO:0072109","glomerular mesangium development","1/7","16/21077",0.00530251601440423,0.0145655532494437,0.00308365941058596,"Bmp4",1
"GO:1901722","GO:1901722","regulation of cell proliferation involved in kidney development","1/7","16/21077",0.00530251601440423,0.0145655532494437,0.00308365941058596,"Bmp4",1
"GO:0045787","GO:0045787","positive regulation of cell cycle","2/7","353/21077",0.00555598931631217,0.0149210659101428,0.00315892465749918,"Fgfr2/Gata6",2
"GO:0001101","GO:0001101","response to acid chemical","2/7","354/21077",0.00558666884814598,0.0149210659101428,0.00315892465749918,"Dnmt3b/Lefty1",2
"GO:0021854","GO:0021854","hypothalamus development","1/7","17/21077",0.00563312151214379,0.0149210659101428,0.00315892465749918,"Pitx2",1
"GO:0038092","GO:0038092","nodal signaling pathway","1/7","17/21077",0.00563312151214379,0.0149210659101428,0.00315892465749918,"Lefty1",1
"GO:0042074","GO:0042074","cell migration involved in gastrulation","1/7","17/21077",0.00563312151214379,0.0149210659101428,0.00315892465749918,"Lefty1",1
"GO:0042487","GO:0042487","regulation of odontogenesis of dentin-containing tooth","1/7","17/21077",0.00563312151214379,0.0149210659101428,0.00315892465749918,"Bmp4",1
"GO:0048739","GO:0048739","cardiac muscle fiber development","1/7","17/21077",0.00563312151214379,0.0149210659101428,0.00315892465749918,"Bmp4",1
"GO:0055012","GO:0055012","ventricular cardiac muscle cell differentiation","1/7","17/21077",0.00563312151214379,0.0149210659101428,0.00315892465749918,"Pitx2",1
"GO:0070243","GO:0070243","regulation of thymocyte apoptotic process","1/7","17/21077",0.00563312151214379,0.0149210659101428,0.00315892465749918,"Bmp4",1
"GO:0090185","GO:0090185","negative regulation of kidney development","1/7","17/21077",0.00563312151214379,0.0149210659101428,0.00315892465749918,"Bmp4",1
"GO:0090192","GO:0090192","regulation of glomerulus development","1/7","17/21077",0.00563312151214379,0.0149210659101428,0.00315892465749918,"Bmp4",1
"GO:1905331","GO:1905331","negative regulation of morphogenesis of an epithelium","1/7","17/21077",0.00563312151214379,0.0149210659101428,0.00315892465749918,"Bmp4",1
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","2/7","362/21077",0.00583496325555058,0.0154098436125816,0.00326240331951758,"Bmp4/Fgfr2",2
"GO:0001710","GO:0001710","mesodermal cell fate commitment","1/7","18/21077",0.00596363282028312,0.0155193953510292,0.00328559641376017,"Bmp4",1
"GO:0010002","GO:0010002","cardioblast differentiation","1/7","18/21077",0.00596363282028312,0.0155193953510292,0.00328559641376017,"Gata6",1
"GO:0045603","GO:0045603","positive regulation of endothelial cell differentiation","1/7","18/21077",0.00596363282028312,0.0155193953510292,0.00328559641376017,"Bmp4",1
"GO:0060841","GO:0060841","venous blood vessel development","1/7","18/21077",0.00596363282028312,0.0155193953510292,0.00328559641376017,"Pitx2",1
"GO:0072077","GO:0072077","renal vesicle morphogenesis","1/7","18/21077",0.00596363282028312,0.0155193953510292,0.00328559641376017,"Bmp4",1
