"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072080","GO:0072080","nephron tubule development","2/13","97/21077",0.00158193023166238,0.0070259522013143,0.0021188103647311,"Bmp4/Myc",2
"GO:0150063","GO:0150063","visual system development","3/13","392/21077",0.00158940080266557,0.00703487365578438,0.00212150080008535,"Bmp4/Fgfr2/Klf4",3
"GO:0043502","GO:0043502","regulation of muscle adaptation","2/13","98/21077",0.0016143256323058,0.00704506598121805,0.00212457449090345,"Jarid2/Klf4",2
"GO:0060993","GO:0060993","kidney morphogenesis","2/13","98/21077",0.0016143256323058,0.00704506598121805,0.00212457449090345,"Bmp4/Myc",2
"GO:0070227","GO:0070227","lymphocyte apoptotic process","2/13","98/21077",0.0016143256323058,0.00704506598121805,0.00212457449090345,"Bmp4/Myc",2
"GO:0090263","GO:0090263","positive regulation of canonical Wnt signaling pathway","2/13","98/21077",0.0016143256323058,0.00704506598121805,0.00212457449090345,"Fgfr2/Pou5f1",2
"GO:0042692","GO:0042692","muscle cell differentiation","3/13","395/21077",0.00162452220219081,0.00704506598121805,0.00212457449090345,"Bmp4/Fgfr2/Smad6",3
"GO:0048880","GO:0048880","sensory system development","3/13","395/21077",0.00162452220219081,0.00704506598121805,0.00212457449090345,"Bmp4/Fgfr2/Klf4",3
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","2/13","99/21077",0.00164703784503287,0.00709493225552623,0.00213961262037363,"Esrrb/Myc",2
"GO:0019359","GO:0019359","nicotinamide nucleotide biosynthetic process","2/13","99/21077",0.00164703784503287,0.00709493225552623,0.00213961262037363,"Esrrb/Myc",2
"GO:0030099","GO:0030099","myeloid cell differentiation","3/13","401/21077",0.00169622930907101,0.00726198813105994,0.0021899915171307,"Bmp4/Klf2/Myc",3
"GO:0010639","GO:0010639","negative regulation of organelle organization","3/13","402/21077",0.00170837143145277,0.00726198813105994,0.0021899915171307,"Bmp4/Fgfr2/Jarid2",3
"GO:0048638","GO:0048638","regulation of developmental growth","3/13","402/21077",0.00170837143145277,0.00726198813105994,0.0021899915171307,"Bmp4/Fgfr2/Jarid2",3
"GO:0051098","GO:0051098","regulation of binding","3/13","402/21077",0.00170837143145277,0.00726198813105994,0.0021899915171307,"Bmp4/Klf4/Myc",3
"GO:0019363","GO:0019363","pyridine nucleotide biosynthetic process","2/13","102/21077",0.00174707193732106,0.00740206794496556,0.00223223526617546,"Esrrb/Myc",2
"GO:0061326","GO:0061326","renal tubule development","2/13","103/21077",0.00178104798122142,0.00744801883056231,0.00224609263523822,"Bmp4/Myc",2
"GO:1900542","GO:1900542","regulation of purine nucleotide metabolic process","2/13","103/21077",0.00178104798122142,0.00744801883056231,0.00224609263523822,"Esrrb/Myc",2
"GO:1902106","GO:1902106","negative regulation of leukocyte differentiation","2/13","103/21077",0.00178104798122142,0.00744801883056231,0.00224609263523822,"Bmp4/Myc",2
"GO:1903426","GO:1903426","regulation of reactive oxygen species biosynthetic process","2/13","103/21077",0.00178104798122142,0.00744801883056231,0.00224609263523822,"Klf4/Klf2",2
"GO:0009953","GO:0009953","dorsal/ventral pattern formation","2/13","104/21077",0.0018153391298579,0.00751818906513499,0.00226725381254888,"Bmp4/Smad6",2
"GO:0042136","GO:0042136","neurotransmitter biosynthetic process","2/13","104/21077",0.0018153391298579,0.00751818906513499,0.00226725381254888,"Klf4/Klf2",2
"GO:0048704","GO:0048704","embryonic skeletal system morphogenesis","2/13","104/21077",0.0018153391298579,0.00751818906513499,0.00226725381254888,"Bmp4/Fgfr2",2
"GO:0035282","GO:0035282","segmentation","2/13","105/21077",0.00184994504250041,0.00761255340172692,0.00229571118440441,"Bmp4/Cdx2",2
"GO:0055017","GO:0055017","cardiac muscle tissue growth","2/13","105/21077",0.00184994504250041,0.00761255340172692,0.00229571118440441,"Fgfr2/Jarid2",2
"GO:0055006","GO:0055006","cardiac cell development","2/13","106/21077",0.00188486537866494,0.00770700510387444,0.00232419490301542,"Bmp4/Smad6",2
"GO:0072525","GO:0072525","pyridine-containing compound biosynthetic process","2/13","106/21077",0.00188486537866494,0.00770700510387444,0.00232419490301542,"Esrrb/Myc",2
"GO:0006140","GO:0006140","regulation of nucleotide metabolic process","2/13","107/21077",0.00192009979811354,0.00778976829367811,0.00234915372700819,"Esrrb/Myc",2
"GO:0060840","GO:0060840","artery development","2/13","107/21077",0.00192009979811354,0.00778976829367811,0.00234915372700819,"Bmp4/Smad6",2
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","3/13","419/21077",0.00192325024642053,0.00778976829367811,0.00234915372700819,"Bmp4/Klf4/Smad6",3
"GO:0072009","GO:0072009","nephron epithelium development","2/13","108/21077",0.00195564796085405,0.00787148304243757,0.00237379637353666,"Bmp4/Myc",2
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process","2/13","108/21077",0.00195564796085405,0.00787148304243757,0.00237379637353666,"Bmp4/Myc",2
"GO:2000379","GO:2000379","positive regulation of reactive oxygen species metabolic process","2/13","109/21077",0.00199150952714006,0.00799085442665545,0.00240979509924474,"Klf4/Klf2",2
"GO:0006090","GO:0006090","pyruvate metabolic process","2/13","110/21077",0.00202768415747071,0.00811073662988285,0.00244594787220233,"Esrrb/Myc",2
"GO:0050673","GO:0050673","epithelial cell proliferation","3/13","429/21077",0.00205723416143107,0.00820346006168179,0.00247391039781022,"Bmp4/Fgfr2/Myc",3
"GO:0090101","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","2/13","112/21077",0.00210097125348952,0.00835200918053857,0.00251870822786755,"Smad6/Lefty1",2
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","2/13","113/21077",0.00213808304140253,0.00847338756100448,0.00255531220170861,"Esrrb/Myc",2
"GO:0042472","GO:0042472","inner ear morphogenesis","2/13","114/21077",0.00217550653780962,0.0085689676473969,0.00258413620618622,"Fgfr2/Gbx2",2
"GO:0060419","GO:0060419","heart growth","2/13","114/21077",0.00217550653780962,0.0085689676473969,0.00258413620618622,"Fgfr2/Jarid2",2
"GO:0016525","GO:0016525","negative regulation of angiogenesis","2/13","115/21077",0.00221324140443567,0.00869102112473517,0.00262094376841066,"Klf4/Klf2",2
"GO:0030282","GO:0030282","bone mineralization","2/13","116/21077",0.00225128730325025,0.00881355029357545,0.00265789478451238,"Bmp4/Fgfr2",2
"GO:0051052","GO:0051052","regulation of DNA metabolic process","3/13","444/21077",0.00226898393249438,0.00885591304561445,0.00267067008322306,"Klf4/Pou5f1/Myc",3
"GO:0007498","GO:0007498","mesoderm development","2/13","118/21077",0.00232831084654619,0.00906001320347885,0.00273222039235346,"Bmp4/Pou5f1",2
"GO:0043500","GO:0043500","muscle adaptation","2/13","119/21077",0.00236728781618907,0.0091563564782328,0.0027612745508891,"Jarid2/Klf4",2
"GO:2000181","GO:2000181","negative regulation of blood vessel morphogenesis","2/13","119/21077",0.00236728781618907,0.0091563564782328,0.0027612745508891,"Klf4/Klf2",2
"GO:0046620","GO:0046620","regulation of organ growth","2/13","120/21077",0.00240657446834327,0.00928044285995848,0.00279869517434184,"Fgfr2/Jarid2",2
"GO:1903409","GO:1903409","reactive oxygen species biosynthetic process","2/13","121/21077",0.00244617046619987,0.00940497779243412,0.00283625106685861,"Klf4/Klf2",2
"GO:0001889","GO:0001889","liver development","2/13","122/21077",0.00248607547319384,0.00950167717944708,0.00286541261786203,"Bmp4/Jarid2",2
"GO:2000278","GO:2000278","regulation of DNA biosynthetic process","2/13","122/21077",0.00248607547319384,0.00950167717944708,0.00286541261786203,"Klf4/Myc",2
"GO:0061008","GO:0061008","hepaticobiliary system development","2/13","125/21077",0.0026076411870049,0.00992288708435143,0.0029924365267454,"Bmp4/Jarid2",2
"GO:0042326","GO:0042326","negative regulation of phosphorylation","3/13","467/21077",0.00261939565891264,0.00992288708435143,0.0029924365267454,"Bmp4/Klf4/Smad6",3
"GO:0048732","GO:0048732","gland development","3/13","467/21077",0.00261939565891264,0.00992288708435143,0.0029924365267454,"Bmp4/Fgfr2/Jarid2",3
"GO:0043467","GO:0043467","regulation of generation of precursor metabolites and energy","2/13","126/21077",0.00264877886977069,0.0100047718013626,0.00301713043045342,"Esrrb/Myc",2
"GO:0006754","GO:0006754","ATP biosynthetic process","2/13","127/21077",0.00269022388250194,0.0101020651914359,0.00304647111444903,"Esrrb/Myc",2
"GO:0009166","GO:0009166","nucleotide catabolic process","2/13","127/21077",0.00269022388250194,0.0101020651914359,0.00304647111444903,"Esrrb/Myc",2
"GO:0030218","GO:0030218","erythrocyte differentiation","2/13","128/21077",0.00273197589009396,0.010229026007096,0.00308475857847207,"Bmp4/Klf2",2
"GO:0035195","GO:0035195","gene silencing by miRNA","2/13","129/21077",0.00277403455768491,0.0103264639025958,0.00311414284084494,"Bmp4/Pou5f1",2
"GO:0048640","GO:0048640","negative regulation of developmental growth","2/13","129/21077",0.00277403455768491,0.0103264639025958,0.00311414284084494,"Bmp4/Jarid2",2
"GO:0051101","GO:0051101","regulation of DNA binding","2/13","130/21077",0.00281639955065573,0.0104539556808201,0.00315259042679195,"Klf4/Myc",2
"GO:0030177","GO:0030177","positive regulation of Wnt signaling pathway","2/13","131/21077",0.00285907053462999,0.0105818472661018,0.00319115858220952,"Fgfr2/Pou5f1",2
"GO:0009799","GO:0009799","specification of symmetry","2/13","132/21077",0.00290204717547372,0.0106795336057433,0.00322061776766858,"Bmp4/Lefty1",2
"GO:0071887","GO:0071887","leukocyte apoptotic process","2/13","132/21077",0.00290204717547372,0.0106795336057433,0.00322061776766858,"Bmp4/Myc",2
"GO:0001837","GO:0001837","epithelial to mesenchymal transition","2/13","134/21077",0.00298891609244524,0.0109678744360954,0.00330757246397449,"Bmp4/Fgfr2",2
"GO:0035194","GO:0035194","posttranscriptional gene silencing by RNA","2/13","135/21077",0.00303280770151623,0.0110973190896389,0.00334660897685254,"Bmp4/Pou5f1",2
"GO:1903038","GO:1903038","negative regulation of leukocyte cell-cell adhesion","2/13","136/21077",0.00307700363334277,0.0112271407358229,0.00338575917907703,"Bmp4/Klf4",2
"GO:0009206","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","2/13","137/21077",0.00312150355500119,0.01132534247561,0.00341537379331487,"Esrrb/Myc",2
"GO:0016052","GO:0016052","carbohydrate catabolic process","2/13","137/21077",0.00312150355500119,0.01132534247561,0.00341537379331487,"Esrrb/Myc",2
"GO:0009145","GO:0009145","purine nucleoside triphosphate biosynthetic process","2/13","138/21077",0.00316630713380945,0.0113598985747815,0.00342579484643216,"Esrrb/Myc",2
"GO:0016441","GO:0016441","posttranscriptional gene silencing","2/13","138/21077",0.00316630713380945,0.0113598985747815,0.00342579484643216,"Bmp4/Pou5f1",2
"GO:0048706","GO:0048706","embryonic skeletal system development","2/13","138/21077",0.00316630713380945,0.0113598985747815,0.00342579484643216,"Bmp4/Fgfr2",2
"GO:1901292","GO:1901292","nucleoside phosphate catabolic process","2/13","138/21077",0.00316630713380945,0.0113598985747815,0.00342579484643216,"Esrrb/Myc",2
"GO:0034101","GO:0034101","erythrocyte homeostasis","2/13","139/21077",0.003211414037327,0.0114897257779922,0.0034649467244844,"Bmp4/Klf2",2
"GO:0009201","GO:0009201","ribonucleoside triphosphate biosynthetic process","2/13","140/21077",0.00325682393335466,0.0116199147539081,0.00350420770202033,"Esrrb/Myc",2
"GO:0006338","GO:0006338","chromatin remodeling","2/13","141/21077",0.00330253648993446,0.0117504613233027,0.00354357651871421,"Jarid2/Myc",2
"GO:0072089","GO:0072089","stem cell proliferation","2/13","142/21077",0.00334855137534952,0.0118813613538572,0.00358305192838617,"Bmp4/Fgfr2",2
"GO:0031333","GO:0031333","negative regulation of protein complex assembly","2/13","143/21077",0.0033948682581239,0.0120126107595153,0.00362263269880775,"Smad6/Lefty1",2
"GO:0030326","GO:0030326","embryonic limb morphogenesis","2/13","145/21077",0.00348840669105072,0.0122426916023797,0.00369201798077647,"Bmp4/Fgf4",2
"GO:0035113","GO:0035113","embryonic appendage morphogenesis","2/13","145/21077",0.00348840669105072,0.0122426916023797,0.00369201798077647,"Bmp4/Fgf4",2
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","2/13","145/21077",0.00348840669105072,0.0122426916023797,0.00369201798077647,"Bmp4/Fgfr2",2
"GO:0072006","GO:0072006","nephron development","2/13","146/21077",0.00353562757945476,0.0123746965280916,0.00373182659273114,"Bmp4/Myc",2
"GO:0009127","GO:0009127","purine nucleoside monophosphate biosynthetic process","2/13","148/21077",0.0036309710475761,0.0126056353349812,0.00380147061017331,"Esrrb/Myc",2
"GO:0009168","GO:0009168","purine ribonucleoside monophosphate biosynthetic process","2/13","148/21077",0.0036309710475761,0.0126056353349812,0.00380147061017331,"Esrrb/Myc",2
"GO:0042133","GO:0042133","neurotransmitter metabolic process","2/13","148/21077",0.0036309710475761,0.0126056353349812,0.00380147061017331,"Klf4/Klf2",2
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","2/13","150/21077",0.00372751457016015,0.0129060181891566,0.00389205680925041,"Bmp4/Smad6",2
"GO:0009142","GO:0009142","nucleoside triphosphate biosynthetic process","2/13","151/21077",0.00377623552754244,0.0130047897312157,0.00392184325826952,"Esrrb/Myc",2
"GO:0022612","GO:0022612","gland morphogenesis","2/13","151/21077",0.00377623552754244,0.0130047897312157,0.00392184325826952,"Bmp4/Fgfr2",2
"GO:0009156","GO:0009156","ribonucleoside monophosphate biosynthetic process","2/13","152/21077",0.00382525550982007,0.0131035348315113,0.00395162173326878,"Esrrb/Myc",2
"GO:0046496","GO:0046496","nicotinamide nucleotide metabolic process","2/13","152/21077",0.00382525550982007,0.0131035348315113,0.00395162173326878,"Esrrb/Myc",2
"GO:0019362","GO:0019362","pyridine nucleotide metabolic process","2/13","154/21077",0.00392419123300413,0.0133713182754215,0.00403237695621978,"Esrrb/Myc",2
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","2/13","154/21077",0.00392419123300413,0.0133713182754215,0.00403237695621978,"Esrrb/Myc",2
"GO:0014013","GO:0014013","regulation of gliogenesis","2/13","156/21077",0.00402431910999126,0.0136763140202342,0.00412435426076038,"Bmp4/Myc",2
"GO:0051896","GO:0051896","regulation of protein kinase B signaling","2/13","157/21077",0.0040748292854195,0.0138115266305798,0.00416513021141218,"Klf4/Pou5f1",2
"GO:0009124","GO:0009124","nucleoside monophosphate biosynthetic process","2/13","158/21077",0.00412563651488663,0.013947033677622,0.00420599495508542,"Esrrb/Myc",2
"GO:0031214","GO:0031214","biomineral tissue development","2/13","159/21077",0.00417674047075292,0.0140094836623171,0.00422482794327804,"Bmp4/Fgfr2",2
"GO:0072524","GO:0072524","pyridine-containing compound metabolic process","2/13","159/21077",0.00417674047075292,0.0140094836623171,0.00422482794327804,"Esrrb/Myc",2
"GO:1903707","GO:1903707","negative regulation of hemopoiesis","2/13","159/21077",0.00417674047075292,0.0140094836623171,0.00422482794327804,"Bmp4/Myc",2
"GO:0072175","GO:0072175","epithelial tube formation","2/13","160/21077",0.00422814082561723,0.0141450529438831,0.00426571145496311,"Bmp4/Fgfr2",2
"GO:0034404","GO:0034404","nucleobase-containing small molecule biosynthetic process","2/13","162/21077",0.00433182942392744,0.0144170446977223,0.0043477357743213,"Esrrb/Myc",2
"GO:0051147","GO:0051147","regulation of muscle cell differentiation","2/13","162/21077",0.00433182942392744,0.0144170446977223,0.0043477357743213,"Bmp4/Fgfr2",2
"GO:0030879","GO:0030879","mammary gland development","2/13","163/21077",0.00438411701376274,0.0145160481072658,0.00437759214741835,"Bmp4/Fgfr2",2
"GO:0031047","GO:0031047","gene silencing by RNA","2/13","163/21077",0.00438411701376274,0.0145160481072658,0.00437759214741835,"Bmp4/Pou5f1",2
"GO:0007088","GO:0007088","regulation of mitotic nuclear division","2/13","166/21077",0.00454274902932472,0.0150027198712057,0.00452435733284972,"Bmp4/Fgfr2",2
"GO:0071897","GO:0071897","DNA biosynthetic process","2/13","168/21077",0.00464997481894789,0.0153175641094754,0.00461930463909482,"Klf4/Myc",2
"GO:0006733","GO:0006733","oxidoreduction coenzyme metabolic process","2/13","170/21077",0.004758374461214,0.0156346589439889,0.00471493065571419,"Esrrb/Myc",2
"GO:0002262","GO:0002262","myeloid cell homeostasis","2/13","173/21077",0.00492316921352949,0.0161349667863256,0.00486580806158399,"Bmp4/Klf2",2
"GO:0035148","GO:0035148","tube formation","2/13","175/21077",0.00503449212404268,0.0164579336440786,0.00496320489920318,"Bmp4/Fgfr2",2
"GO:0043409","GO:0043409","negative regulation of MAPK cascade","2/13","177/21077",0.0051469798064533,0.0167830632676249,0.00506125396024322,"Bmp4/Klf4",2
"GO:0000082","GO:0000082","G1/S transition of mitotic cell cycle","2/13","179/21077",0.00526062967477588,0.0171103308613923,0.00515994776712467,"Esrrb/Klf4",2
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium","2/13","183/21077",0.00549140564408909,0.017815945767221,0.00537273944761733,"Bmp4/Fgfr2",2
"GO:0006109","GO:0006109","regulation of carbohydrate metabolic process","2/13","185/21077",0.00560852659196962,0.0181047174196914,0.00545982406657906,"Esrrb/Myc",2
"GO:0061351","GO:0061351","neural precursor cell proliferation","2/13","185/21077",0.00560852659196962,0.0181047174196914,0.00545982406657906,"Fgfr2/Gbx2",2
"GO:0009108","GO:0009108","coenzyme biosynthetic process","2/13","187/21077",0.00572679941953316,0.0184402941308968,0.00556102364686246,"Esrrb/Myc",2
"GO:0043491","GO:0043491","protein kinase B signaling","2/13","190/21077",0.0059063628206682,0.0189710606309742,0.00572108644396001,"Klf4/Pou5f1",2
"GO:0021915","GO:0021915","neural tube development","2/13","192/21077",0.00602750412436462,0.0190021069506004,0.00573044905587738,"Bmp4/Gbx2",2
"GO:0022408","GO:0022408","negative regulation of cell-cell adhesion","2/13","192/21077",0.00602750412436462,0.0190021069506004,0.00573044905587738,"Bmp4/Klf4",2
"GO:0044843","GO:0044843","cell cycle G1/S phase transition","2/13","194/21077",0.00614978833912954,0.0190021069506004,0.00573044905587738,"Esrrb/Klf4",2
"GO:0014807","GO:0014807","regulation of somitogenesis","1/13","10/21077",0.00615207965714315,0.0190021069506004,0.00573044905587738,"Cdx2",1
"GO:0021546","GO:0021546","rhombomere development","1/13","10/21077",0.00615207965714315,0.0190021069506004,0.00573044905587738,"Gbx2",1
"GO:0021873","GO:0021873","forebrain neuroblast division","1/13","10/21077",0.00615207965714315,0.0190021069506004,0.00573044905587738,"Fgfr2",1
"GO:0033084","GO:0033084","regulation of immature T cell proliferation in thymus","1/13","10/21077",0.00615207965714315,0.0190021069506004,0.00573044905587738,"Bmp4",1
"GO:0033085","GO:0033085","negative regulation of T cell differentiation in thymus","1/13","10/21077",0.00615207965714315,0.0190021069506004,0.00573044905587738,"Bmp4",1
"GO:0060484","GO:0060484","lung-associated mesenchyme development","1/13","10/21077",0.00615207965714315,0.0190021069506004,0.00573044905587738,"Fgfr2",1
"GO:0060513","GO:0060513","prostatic bud formation","1/13","10/21077",0.00615207965714315,0.0190021069506004,0.00573044905587738,"Bmp4",1
"GO:0061626","GO:0061626","pharyngeal arch artery morphogenesis","1/13","10/21077",0.00615207965714315,0.0190021069506004,0.00573044905587738,"Bmp4",1
"GO:0070244","GO:0070244","negative regulation of thymocyte apoptotic process","1/13","10/21077",0.00615207965714315,0.0190021069506004,0.00573044905587738,"Bmp4",1
"GO:0071600","GO:0071600","otic vesicle morphogenesis","1/13","10/21077",0.00615207965714315,0.0190021069506004,0.00573044905587738,"Fgfr2",1
"GO:0072203","GO:0072203","cell proliferation involved in metanephros development","1/13","10/21077",0.00615207965714315,0.0190021069506004,0.00573044905587738,"Myc",1
"GO:1901724","GO:1901724","positive regulation of cell proliferation involved in kidney development","1/13","10/21077",0.00615207965714315,0.0190021069506004,0.00573044905587738,"Myc",1
"GO:1903800","GO:1903800","positive regulation of production of miRNAs involved in gene silencing by miRNA","1/13","10/21077",0.00615207965714315,0.0190021069506004,0.00573044905587738,"Bmp4",1
"GO:0006006","GO:0006006","glucose metabolic process","2/13","197/21077",0.00633535203360895,0.0194747814302824,0.00587299309232937,"Esrrb/Myc",2
"GO:0051783","GO:0051783","regulation of nuclear division","2/13","197/21077",0.00633535203360895,0.0194747814302824,0.00587299309232937,"Bmp4/Fgfr2",2
"GO:1902275","GO:1902275","regulation of chromatin organization","2/13","199/21077",0.00646048236033451,0.0198121459050258,0.0059747318069259,"Jarid2/Pou5f1",2
"GO:0046434","GO:0046434","organophosphate catabolic process","2/13","200/21077",0.00652347292820945,0.0199577984121942,0.00601865610828675,"Esrrb/Myc",2
"GO:2000377","GO:2000377","regulation of reactive oxygen species metabolic process","2/13","202/21077",0.00665030328429823,0.0200698937894475,0.00605246061483011,"Klf4/Klf2",2
"GO:0003306","GO:0003306","Wnt signaling pathway involved in heart development","1/13","11/21077",0.00676536218263146,0.0200698937894475,0.00605246061483011,"Pou5f1",1
"GO:0021860","GO:0021860","pyramidal neuron development","1/13","11/21077",0.00676536218263146,0.0200698937894475,0.00605246061483011,"Fgfr2",1
"GO:0031077","GO:0031077","post-embryonic camera-type eye development","1/13","11/21077",0.00676536218263146,0.0200698937894475,0.00605246061483011,"Klf4",1
"GO:0033080","GO:0033080","immature T cell proliferation in thymus","1/13","11/21077",0.00676536218263146,0.0200698937894475,0.00605246061483011,"Bmp4",1
"GO:0051574","GO:0051574","positive regulation of histone H3-K9 methylation","1/13","11/21077",0.00676536218263146,0.0200698937894475,0.00605246061483011,"Jarid2",1
"GO:0060174","GO:0060174","limb bud formation","1/13","11/21077",0.00676536218263146,0.0200698937894475,0.00605246061483011,"Fgfr2",1
"GO:0061309","GO:0061309","cardiac neural crest cell development involved in outflow tract morphogenesis","1/13","11/21077",0.00676536218263146,0.0200698937894475,0.00605246061483011,"Bmp4",1
"GO:0071864","GO:0071864","positive regulation of cell proliferation in bone marrow","1/13","11/21077",0.00676536218263146,0.0200698937894475,0.00605246061483011,"Fgfr2",1
"GO:0072075","GO:0072075","metanephric mesenchyme development","1/13","11/21077",0.00676536218263146,0.0200698937894475,0.00605246061483011,"Myc",1
"GO:0072178","GO:0072178","nephric duct morphogenesis","1/13","11/21077",0.00676536218263146,0.0200698937894475,0.00605246061483011,"Bmp4",1
"GO:0097084","GO:0097084","vascular smooth muscle cell development","1/13","11/21077",0.00676536218263146,0.0200698937894475,0.00605246061483011,"Smad6",1
"GO:1901339","GO:1901339","regulation of store-operated calcium channel activity","1/13","11/21077",0.00676536218263146,0.0200698937894475,0.00605246061483011,"Bmp4",1
"GO:0001649","GO:0001649","osteoblast differentiation","2/13","204/21077",0.00677826381864104,0.0200698937894475,0.00605246061483011,"Bmp4/Smad6",2
"GO:0043281","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","2/13","206/21077",0.00690735199585617,0.0203585111456813,0.00613949870280845,"Klf4/Myc",2
"GO:0055001","GO:0055001","muscle cell development","2/13","206/21077",0.00690735199585617,0.0203585111456813,0.00613949870280845,"Bmp4/Smad6",2
"GO:0051216","GO:0051216","cartilage development","2/13","208/21077",0.00703756528427892,0.0206949408359617,0.00624095551525816,"Bmp4/Fgf4",2
"GO:0009152","GO:0009152","purine ribonucleotide biosynthetic process","2/13","213/21077",0.00736800428630879,0.0208404482944845,0.00628483607442366,"Esrrb/Myc",2
"GO:0000083","GO:0000083","regulation of transcription involved in G1/S transition of mitotic cell cycle","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Esrrb",1
"GO:0003183","GO:0003183","mitral valve morphogenesis","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Smad6",1
"GO:0003337","GO:0003337","mesenchymal to epithelial transition involved in metanephros morphogenesis","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Bmp4",1
"GO:0014745","GO:0014745","negative regulation of muscle adaptation","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Klf4",1
"GO:0021859","GO:0021859","pyramidal neuron differentiation","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Fgfr2",1
"GO:0033083","GO:0033083","regulation of immature T cell proliferation","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Bmp4",1
"GO:0034115","GO:0034115","negative regulation of heterotypic cell-cell adhesion","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Klf4",1
"GO:0042541","GO:0042541","hemoglobin biosynthetic process","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Klf4",1
"GO:0060439","GO:0060439","trachea morphogenesis","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Bmp4",1
"GO:0060525","GO:0060525","prostate glandular acinus development","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Fgfr2",1
"GO:0070587","GO:0070587","regulation of cell-cell adhesion involved in gastrulation","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Klf4",1
"GO:0071863","GO:0071863","regulation of cell proliferation in bone marrow","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Fgfr2",1
"GO:0072044","GO:0072044","collecting duct development","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Bmp4",1
"GO:0072102","GO:0072102","glomerulus morphogenesis","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Bmp4",1
"GO:0072124","GO:0072124","regulation of glomerular mesangial cell proliferation","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Bmp4",1
"GO:0072176","GO:0072176","nephric duct development","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Bmp4",1
"GO:1902459","GO:1902459","positive regulation of stem cell population maintenance","1/13","12/21077",0.00737829535891688,0.0208404482944845,0.00628483607442366,"Esrrb",1
"GO:0009913","GO:0009913","epidermal cell differentiation","2/13","214/21077",0.00743493055580988,0.0209544651113416,0.00631922002785637,"Bmp4/Klf4",2
"GO:0035265","GO:0035265","organ growth","2/13","216/21077",0.00756961904660465,0.0211339889661892,0.00637335888241567,"Fgfr2/Jarid2",2
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","2/13","219/21077",0.00777373695186331,0.0211339889661892,0.00637335888241567,"Bmp4/Myc",2
"GO:0021953","GO:0021953","central nervous system neuron differentiation","2/13","221/21077",0.00791120200980508,0.0211339889661892,0.00637335888241567,"Fgfr2/Gbx2",2
"GO:0009260","GO:0009260","ribonucleotide biosynthetic process","2/13","222/21077",0.00798034953578972,0.0211339889661892,0.00637335888241567,"Esrrb/Myc",2
"GO:0003174","GO:0003174","mitral valve development","1/13","13/21077",0.00799087936842713,0.0211339889661892,0.00637335888241567,"Smad6",1
"GO:0007183","GO:0007183","SMAD protein complex assembly","1/13","13/21077",0.00799087936842713,0.0211339889661892,0.00637335888241567,"Smad6",1
"GO:0009950","GO:0009950","dorsal/ventral axis specification","1/13","13/21077",0.00799087936842713,0.0211339889661892,0.00637335888241567,"Smad6",1
"GO:0010918","GO:0010918","positive regulation of mitochondrial membrane potential","1/13","13/21077",0.00799087936842713,0.0211339889661892,0.00637335888241567,"Myc",1
"GO:0021794","GO:0021794","thalamus development","1/13","13/21077",0.00799087936842713,0.0211339889661892,0.00637335888241567,"Gbx2",1
"GO:0021924","GO:0021924","cell proliferation in external granule layer","1/13","13/21077",0.00799087936842713,0.0211339889661892,0.00637335888241567,"Gbx2",1
"GO:0021930","GO:0021930","cerebellar granule cell precursor proliferation","1/13","13/21077",0.00799087936842713,0.0211339889661892,0.00637335888241567,"Gbx2",1
"GO:0032926","GO:0032926","negative regulation of activin receptor signaling pathway","1/13","13/21077",0.00799087936842713,0.0211339889661892,0.00637335888241567,"Lefty1",1
